Created-At,Text,
20/04/2021 6:32,"Better be vaccinated and protected than not at all!??????

#Resbakuna2021 #FirstDoseDone #Sinovac @ Blessed Sacrament… https://t.co/jKqi2Z0Efy",
20/04/2021 5:49,"No one can tell who has it. So this is better than taking chances. Got my first dose! Say no to ??

#Sinovac ?? https://t.co/2Gt0e7oNvj",
20/04/2021 1:52,Fully Vaccinated. #Moderna ???? https://t.co/gLbuw9jXTQ,
19/04/2021 14:32,"After months of waiting, I finally got vaxxed for my first dose of #Moderna! ????

Thank you, COVID Shield (via Healt… https://t.co/scrqU7GZdU",
19/04/2021 12:15,"my left arm felt like 'twas hammered by thor
#moderna",
19/04/2021 7:26,"Get yourself vaccinated!

#moderna #vaccine #covid19 #fightcovid19  #socialmediamanager #filipinovirtualassistant… https://t.co/fKnaTe5f1h",
19/04/2021 5:32,"Got vaccinated. Now, I'm not feeling well. 
#vaccinated #Moderna #getwellsoonself",
19/04/2021 1:27,Lets all get vaccinated #covid19isreal #moderna #vaccine #resbakuna #man... https://t.co/59HWW17ass via @YouTube,
18/04/2021 16:09,"Let's go VAC to NORMAL!

finally, #fullyvaccinated with #pfizerbiontech ?? https://t.co/33ZkK57sRD",
18/04/2021 15:08,got my first dose of #PfizerBioNTech ???? https://t.co/cuGwDOvkQO,
18/04/2021 9:51,Fully vaccinated na me! #Sinovac! https://t.co/WNfWKno9m3,
17/04/2021 14:27,"Got my first dose!
#VaccinesWork
#Sinovac https://t.co/t1VKmvCgeG",
17/04/2021 14:15,"Finally got my 1st dose!?
#Sinovac #MunCoVac @ SM Center Muntilunpa City https://t.co/NEZZfwoDNN",
17/04/2021 13:50,Officially vaccinated! #Sinovac,
17/04/2021 12:25,Fully vaccinated!! ???? #moderna #Covid19Vaccine #VaccineNation https://t.co/ZdDvAKqumC,
17/04/2021 12:20,"Finally got my first dose of vaccine!???? 
#Moderna #COVID19Vaccine #COVISHIELD #qualimed https://t.co/pxi8m6avqo",
16/04/2021 13:19,Feeling tired and a little lethargic ?? 2nd day of 1st dose #Moderna,
16/04/2021 12:53,2nd dose done?? #PfizerBioNTech https://t.co/5vlRzw3yck,
16/04/2021 8:18,"Done with my 2nd jab of Covid-19 vaccine. 
#PfizerBiontech #ResbakunaKasanggangBida2021 #FullyVaccinated https://t.co/VLa4OpbjvR",
16/04/2021 6:56,Yas!! Fully Vaccinated with #PfizerBiontech ?????? Lets get vaccinated and end this pandemic together ?? https://t.co/9rYRWcelLM,
15/04/2021 6:51,"Fully vaxxed! Finally ??
#sinovac?? 
#2ndDoseDone????

?? @moonwind16 ?? https://t.co/nkkNunMqyy",
15/04/2021 5:20,"Happy to be Fully Vaccinated.. SINOVAC
Thank You City Government of Valenzuela ??

#SINOVAC

@rex_gatchalian… https://t.co/PdByAVSz0W",
15/04/2021 4:18,Get Vaccinated. #GetVaccinatedNow #CovidVaccine #Sinovac! https://t.co/wxzdATpos9,
15/04/2021 3:23,"Thank God, I don't have any #Sinovac https://t.co/VStH89UiTS",
15/04/2021 3:19,"? I AM FULLY VACCINATED! ??????????????

Be a responsible citizen, No Excuses, Be Vaccinated! ?????Let's do our part to pr… https://t.co/JPTsJmC9pE",
15/04/2021 0:17,Yey! We are Fully Vaccinated. #sinovac https://t.co/rYMsc6RwxJ,
14/04/2021 12:02,"I'm kinda annoyed by the reaction of my body from my first dose. 
#Sinovac",
14/04/2021 11:41,mine feels like literally breaking. #Moderna https://t.co/lo9UtU44ml,
21/04/2021 1:47,Sick. #sideeffect #moderna https://t.co/ipTQtldt01,
20/04/2021 12:30,Fully vaccinated today! Thank you @QCGov! #Moderna #QCProtektodo,
20/04/2021 10:54,Yey! Done my 2dose of vaccine. #CovidVaccine #FullyVaccinated #Moderna ??,
19/04/2021 15:13,fully vaccinated?? #Moderna #VaccinesWork https://t.co/HqDnjToY41,
19/04/2021 12:00,"Fully Vaccinated! ????
I'm now officially a MODERNIST. ????

#Moderna #Resbakuna2021 #ThankYouLord @ Amosup Seamen's Ho… https://t.co/SFHW14WbGh",
21/04/2021 10:11,Taking a day off today after my 2nd dose of #moderna. I had fever and body aches on my first dose.  Hoping this 2nd… https://t.co/vGvUj4c0GS,
19/04/2021 11:44,"finally fully vaccinated today ??????

#ProtektadoAngBakunado #CancelCovid #fullyvaxxed #sinovac #breastfeeding https://t.co/NvzsxtQ1T9",
21/04/2021 8:00,Finally 1st dose done. Less worries. Bawal pasaway. #PLHIV #sinovac https://t.co/yMP5bi9eXq,
20/04/2021 0:47,"Fully vaccinated na! ??????????????????????

#moderna #f????v????????? #modernavac #vaccinationdone?? #2021Sept20 https://t.co/jRyDx9RJu8",
20/05/2021 14:28,"I feel like I'm having a fever inside, but not really. TF. #SecondDose #Moderna",
16/05/2021 3:43,We are all now vaccinated in our family ???????? #sinovac #moderna #pfizer #JnJ,
16/05/2021 3:43,"sa wakas fully vaccinated na ????
#moderna",
14/05/2021 13:53,Fully Vaccinated na ???? #Moderna,
14/05/2021 6:43,"Hate the post vax effect ??????
#FullyVaccinated 
#Moderna 
#Resbakuna2021",
14/05/2021 6:43,9 hours since my sis and i got our 2nd dose of #moderna. she’s starting to get chills and her temp is now at 37°C f… https://t.co/N9LaI0amqs,
14/05/2021 7:00,second dose done. fully vaxxed na ako. no side-effects so far. #moderna https://t.co/kDsHgL5eP2,
21/05/2021 5:13,"Fully vaxxed! Thank you, Lord! #PfizerBioNTech https://t.co/wQLEfm6pvv",
21/05/2021 4:58,Why not just give it a shot? ?????? #PfizerBiontech https://t.co/LV2wSE3lXm,
21/05/2021 4:56,"?? 2nd dose #Moderna

?? Dead arm, dizziness, nausea, slight fever, body aching everywhere

?? On ?????? ??????",
21/05/2021 4:21,My body's burning but i aint have fever... Vaccine side effect? #pfizerbiontech,
21/05/2021 3:22,"got my first dose today! stay safe everyone
#sinovac
#vaccinated",
21/05/2021 0:20,"I got vaccinated.??
#PfizerBiontech #Pfizer1stDose",
20/05/2021 17:12,Cant wait for my 2nd dose. #PfizerBioNTech,
20/05/2021 14:15,"I'm Fully Vaccinated ??
#Sinovac",
20/05/2021 14:15,"Normal ba to? Got my first jab of #Moderna yesterday and my arm hurts, then got this. ?? #vaccinated #vaccination https://t.co/lEcftjR5cN",
20/05/2021 12:33,"2nd dose done! Yeeey! I’m fully Vaccinated! ??
#PfizerBioNTech #CovidVaccine https://t.co/y2jIREcMn1",
20/05/2021 12:22,Boosting my immunity up from COVID 19 with #Moderna today. Hopefully little or nil side effects. I still have clinics to tend to ??,
20/05/2021 9:20,2nd dose hits different talaga no? Chareng! #Moderna https://t.co/bafzHmdPyL,
20/05/2021 7:52,Fever. Headaches. 2nd dose side effects.  Not good. #CovidVaccine #Moderna,
20/05/2021 6:34,"Ang 1 propesyonal at responsableng Kagawaran ng Kalusugan ay aaminin sa publiko na ang mga nabakunahan ng #SinoVac ay parang di pa rin nabakunahan.

At ang mga nabakunahan na ay maaari pa ring makahawa ng iba. Ang protektado lamang ay yung nabakunahan.

Madali naman maging totoo.",
20/05/2021 4:43,Kakapang hina #1stdose #Sinovac #vaccination,
20/05/2021 4:42,#FullyVaccinated  na din ng #Sinovac! ,
20/05/2021 4:22,"@ABSCBNNews Para di mamili ang mga tao, alisin niya sa listahan ng mga pinapaVaccine niya ang #SINOVAC, panigurado maraming magpapaVaccine niyan,, 

Di ba niya napupuna, kapag #SINOVAC ang brand ng Vaccine sa Vacc. Site, eh walang nagpapaVaccine,, maganda alisin niya ang SINOVAC, yun lang un",
20/05/2021 4:01,2nd dose na hapit. Huwait nlng sa txt. #Sinovac,
20/05/2021 3:59,"Biggest flex ko yung may nag offer sa akin ng slot for Pfizer covid vaccine tapos I declined kasi ""I am fully vaccinated already"" haha #Sinovac",
20/05/2021 3:25,"Grabe!  Ang sakit ng braso ko dahil sa covid vaccine ???????? Thank you pa rin kay Lord hindi nya kami pinabayaan ????

#vaccine #injection #CovidVaccine
#Sinovac #Sinovacvaccine #Philippines #1stdosesinovac",
20/05/2021 1:20,After 2 months! Finally getting my 2nd dose. ?? unta lord dili nako takigan. #AstraZeneca https://t.co/2HHVa7pw93,
19/05/2021 19:42,"Owryttt. 2nd dose na bukas ?? After 2months ???????
#AstraZeneca",
19/05/2021 7:59,"Hay nako #AstraZeneca pansin ko lang 2 weeks after ng 1st and 2nd dose ko, sinisipon ako. ????",
19/05/2021 7:55,RT @Angelic00801275: @Lacsamana_PhD piecemeal ang release ng data ng Sinovac kaya lalo silang hindi pinagkakatiwalaan ng mundo ??…ibang iba…,
19/05/2021 5:00,"Wrong move yung kaliwang braso ah?
HAHAHHAHA. Salamat ulet, Moderna. ????
#qcprotektodo #resbakuna #fullyvacinnated @ Ever Gotesco Commonwealth https://t.co/XMURlMOy7r",
19/05/2021 3:35,Is it normal na parang bumubukol ung pinagturukan sakin? It's been 1week ng ma-received ko ung 1'st dose of #Moderna bakit ngayon lang and medyo may onting sakit pag dinidiinan. Hmmm....still a side effect o kailangan ko ng kabahan CHAROT !  HAHAHA!,
19/05/2021 3:29,"vaccinated nga, may lagnat naman hahahaha hay nako nana

#Moderna",
19/05/2021 1:52,"Finally may bakuna na ako!
#Moderna ?? https://t.co/B8jWjZjUC0",
18/05/2021 12:59,"????? Knockout sa second jab!??? Kamuntik ko na ma perfect score ang mga adverse effect. ?? ??

?? Getting well dude! ???? #PfizerBioNTech #Pfizer https://t.co/9IHO1yAFBW",
18/05/2021 11:39,@ABSCBNNews #Pfizer lang malakas. ?? https://t.co/TMoJPLtdZ6,
18/05/2021 11:30,"Huhu sakit pala sa braso hahaha , pero sana kayanin huhu

#Pfizer",
18/05/2021 9:03,"Pose muna bago ang sakunang side effect ?? 

emz ??
#FullyVaccine
#Pfizer https://t.co/7zEMzu7poU",
18/05/2021 4:24,"In fairness, kalmado yung second jab ko — no bothering side effects at all. I remember the first one kasi, 2 days yata akong iniratay HAHAHA. 
#Pfizer",
17/05/2021 11:26,"I got vaccinated ?? 10•21•2021 Before the vax I take alaxan FR kaya parang wla lng yung vax pero I feel dizzy a little bit after the tusok dn slept 10hrs last nyt?? Thnks God no symptoms, kaya pumasok ako sa work 2day. God bless 2 those who will get vaccination #COVID19 #pfizer https://t.co/KjXv0GwOGd",
17/05/2021 5:19,"Hoy nilalagnat  ako, sakit ng katawan ko ano ba yan pfizer papatayin mo ba ako?
#Moderna",
17/05/2021 3:40,"sakit na kalawasan, epekto sa vaccine ughhh
#1stdose #Pfizer #VaccineSideEffects",
15/05/2021 2:03,"Boi, nanghihina ako sa Pfizer? Is it normal?
#Pfizer #vaccine #COVID19",
14/05/2021 13:16,Normal pa ba ito? Sinasabi nila side effects lang yan ng vaccine magiging okay ka din. ?? Parang ayoko na mag 2nd dose. #Pfizer,
14/05/2021 7:32,"First dose done! Thank God it's Friday! #Resbakuna #PfizerBiontech 

Pa-vaccine po tayo para sa dagdag proteksyon! God bless!",
13/05/2021 16:49,"#bakunadoatprotektado
#PfizerBiontech 
Salamat po DUTERTE goverment??????????????
#BBMIsMyPresident2022 https://t.co/bRL7cnDrZT",
18/05/2021 9:42,2nd dose done ? #sinovac #FullyVaccinated,
16/05/2021 15:00,"Fully Vaccinated!
#Sinovac",
15/05/2021 12:50,Good morning??????? #FullyVaccinated #Sinovac #rastaman #halfzombiehalfhuman,
17/05/2021 12:30,Finally got my First dose! #Sinovac,
23/05/2021 7:31,"Done getting my SECOND DOSE ?? in??RobinsonPlaceTuguegarao, everyone please get vaccinated
#FullyVaccinated #Sinovac https://t.co/FBmOZ1azgX",
24/05/2021 10:49,"Proud to be a fully vaccinated human
#HerdImmunity  #BidaBakuna #Sinovac https://t.co/3Bp0SZyz3A",
24/05/2021 10:12,"1st dose done?? Mag pa vaccine na 

#resbakuna
#vaccine
#Sinovac https://t.co/Ue1I462FbR",
24/05/2021 9:50,"211022
1st Dose??

#Resbakuna 
#Sinovac https://t.co/s7dWPbWqgC",
24/05/2021 9:46,"I finally got my first dose
 #BidaBakuna #Sinovac",
24/05/2021 2:34,Not feeling well after my 2nd shot of #sinovac  #BidaBakuna,
24/05/2021 1:14,"And finally... got my 1st jab ????
Let's protect ourselves and everyone we love! Let's all get vaccinated. 

#sinovac #sinovac1stdose?? #BidaBakuna #VacineCOVID19 #FightCovid19",
23/05/2021 4:07,"?? VACCINATION SAVES LIVES

You can check on your local health facilities on how you can get the vaccine!

#covid19vacccine #VaccinesSavesLives #Moderna #sinovac #aztrazeneca #sinopharm #pfizer #endcovid19 #health #Vaccine https://t.co/6Y6mZ76F2y",
23/05/2021 4:02,"First dose Done, dapat kayo din #Sinovac #resbakuna ",
22/05/2021 14:50,"Done second dose????
#FullyVaccinated 
#Sinovac https://t.co/xs5mSTt3d9",
22/05/2021 11:04,"Thank you Lord..??????

1st Dose
Done
#Sinovac https://t.co/bzXrul5mkA",
22/05/2021 10:57,"I'm Proud To Say I'm Fully Vaccinated ??
#Sinovac #BidaBakuna",
22/05/2021 8:08,"Waiting for 2nd dose to be fully vaccinated. Let's all do our part
#Sinovac #magpabakuna #getfullyvaccinated",
22/05/2021 5:03,2nd dose done! ?? #FullyVaccinated #Astrazeneca,
22/05/2021 4:23,"Yay! Got my 2nd dose today! ????

#FullyVaccinated #astrazeneca  #BidaBakuna https://t.co/BsPvsJItzr ",
22/05/2021 3:52,"2nd dose done yey! 

lol not yey, fever and body pains na naman yan?! #astrazeneca",
22/05/2021 2:38,"I'm finally fully vaxxed, kayo naman! #AstraZeneca https://t.co/NO2aq5y7gS",
22/05/2021 2:16,"Thank You Lord, I'm fully vaccinated na! ??

#ResBakuna #GetVaccinatedNow #Astrazeneca",
22/05/2021 1:31,"Thank You Lord, Mama and Papa are fully vaccinated already. Waiting for my turn. ??

#ResBakuna #GetVaccinated #Astrazeneca",
24/05/2021 3:00,First vaccine done! #Resbakuna #Bakuna #Astrazeneca https://t.co/XLg7QA7tFs,
23/05/2021 17:43,Finally getting my 2nd dose vaccination tomorrow. #resbakuna #astrazeneca,
24/05/2021 11:08,"First dose is done ?
#resbakuna #sinovac",
23/05/2021 12:23,"? 102521 
Fully vaxed! #RESBAKUNA #GetVaccinatedNow #Pfizer https://t.co/fi6PtaPebH",
26/05/2021 4:08,"Got my first dose of Pfizer ??

Let’s be part of the solution, get vaccinated now. ????

#Pfizer
#GetVaccinatedNow
#Resbakuna https://t.co/I1KKIrEfZD",
01/06/2021 5:13,"2nd dose, done! #CovidVaccine #GetVaccinatedNow #resbakuna #Pfizer",
31/05/2021 6:32,"Fully vaccinated
#resbakuna #sinovac https://t.co/TfHsazcJnC",
31/05/2021 5:35,Second dose of #Pfizer vaccine done. Big thanks to the Provincial Health Office and our medical frontliners. #GetVaccinated #RESBAKUNA https://t.co/BRWNKLTccH,
31/05/2021 2:03,"We finally got our first dose of Pfizer-BioNTech coronavirus vaccine #resbakuna ?? @ Villareal, Samar, Philippines https://t.co/lVWQSOjvl5",
30/05/2021 7:10,"Finally got my 1st dose today! ???

#RESBAKUNA #Pfizer",
29/05/2021 9:37,"? Fully Vaccinated

Whatever is available vaccine brand, get the jab!

#resbakuna
#Pfizer https://t.co/4E2ihwuTz4",
29/05/2021 9:22,"Proud to say I got vaccinated. ??
#resbakuna #Pfizer https://t.co/d9iIoPc6Oz",
29/05/2021 8:18,"Get vaccinated. The best and recommended vaccine is what is available.
First Pfizer dose ?
#RESBAKUNA @ SM City Davao https://t.co/iUEqZ6086G",
29/05/2021 5:23,"I Got My First Dose ??
 MODERNA VACCINE ????
#FirstDoseDone #ResBakuna @ Poblacion Carmen Cebu https://t.co/cdBWnN1IIM",
29/05/2021 4:15,"Finally got my first dose of Pfizer BioNTech COVID-19 Vaccine today! ???? 

Now it' s your turn, be responsible and get VACCINATED to make sure you get protected also. ??

#ResBakuna
#ProtektadongBakunado
#GetVaccinatedNow 
#FightCovid19 https://t.co/A8rvGYBECZ",
29/05/2021 4:11,1st dose done #Pfizer #COVID19Vaccination #RESBAKUNA https://t.co/5nemQ4kuRz,
29/05/2021 3:15,"1st dose??
#Pfizer #RESBAKUNA https://t.co/5pJc3hVqIu",
29/05/2021 2:37,"Yey! Our dear Mom Got her 2ndJab ??
#MVPGroupWeGotYourVac ???
#Moderna ??
#PusongPLDTandSmart ????
#GCQLevel3  ????
#FullyVaxxed ?? https://t.co/O6zLuv9xZQ",
28/05/2021 9:00,"Parte ng solution, 1st dose done!
#Moderna",
28/05/2021 7:03,Ready for my #BoosterShots #Moderna !!! ????,
28/05/2021 6:16,Sa wakas 2nd dose done! #COVID19 #Moderna #FullyVaccinated https://t.co/lnO9q0zq1J,
28/05/2021 2:35,"Still having doubts!!
Pero bahala na so Lord??
#1stdosedone
#moderna https://t.co/wMZu5c424a",
28/05/2021 2:34,Finally vaccinated! Got my first dose! #moderna #Resbakuna ?? https://t.co/AzEAfOyjBG,
28/05/2021 0:58,Got my 1st dose of vaccine ?? #Pfizer https://t.co/9GxoEV5tbb,
27/05/2021 11:20,"""The best vaccine is the one that is available.""

#Pfizer'd
#1stdose https://t.co/qEHMdZ3nVO",
27/05/2021 9:19,Vaccinated ?? #Pfizer https://t.co/gz0ECu3ToN,
27/05/2021 9:16,"Another step closer towards herd immunity! ??

Thank you, Taxpayers and Frontliners. Peeps, get vaccinated! We already did our part, so please do yours too. ??
#Pfizer #FullyVaccinated
#Resbakuna2021 https://t.co/vs9vUU6lyX",
27/05/2021 7:45,"Fully vaccinated ?

Taga Imus yarn???
#Pfizer https://t.co/ARQeM7KosC",
27/05/2021 0:25,"Just flexing, got my 1st dose???? #Pfizer https://t.co/KgIiqRrXE0",
26/05/2021 12:55,"First dose?
#Pfizer #BidaBakunation",
26/05/2021 9:26,"finally, 1st dose done.. ?? #Pfizer.. https://t.co/E6IlPPQloE",
26/05/2021 8:18,First dose done. Yay. #Pfizer,
26/05/2021 8:09,"First Dose Done ?????

#Bakuna
#KontraCOVID19 
#Pfizer https://t.co/pM2GvSkvmz",
26/05/2021 7:28,Fully vaxx! #Pfizer ?? #Bakuna,
26/05/2021 7:28,"I believe in ""cutie"" supremacy. Answered prayers, finally!

#Firstdose
#PfizerBiontech 
#PfizerCutie https://t.co/B3ceZlSkFK",
26/05/2021 6:12,"1st dose ??
#CovidVaccine #Pfizer #PfizerBiontech #RESBAKUNA2021 https://t.co/srSl3wBWdw",
26/05/2021 6:10,"Shems ???? ramdam ko na ang sumpa ni zenki ???? Sana bukas ok na ko huhu.. ????

#BoosterShot
#AstraZeneca",
26/05/2021 3:16,"All vaxxed up and ready to go.
??????????
#Resbakuna
#BoosterShot @ Pateros, Metro Manila, Philippines https://t.co/7iaFPHJfdQ",
25/05/2021 6:52,"And just like that... Boosted ?? ??

#AstraZeneca
#boostershot 
#???????ss???????s 
#Vaccine @ MOA Acapulco Galleon Museum Project https://t.co/FATdHh05V1",
25/05/2021 5:43,"Will always be thankful… ????? 

Got my Moderna booster and Bhei’s second dose. ??

#MVPGroupWeGotYourVac #ePLDT #PLDTGroup #Moderna #ThankYou @ Pldt Santa Ana https://t.co/Zlo4u3au3S",
25/05/2021 3:41,"Covid Vaccine Booster shot, done! ???????? Thank you, Solaire Resort Foundation!! Lets all be safe and protect each other ??????#vaccinated #Moderna @ Solaire Resort https://t.co/IUErCxq4lW",
25/05/2021 1:25,"Done my #pfizer #booster ?
#covidvacccine #covid19vacccine #covidbooster 
Get vaccinated for  your protection and to your famiy and others too
#JquesanFamilyPhoto @ Marikina City https://t.co/Pf2QSnAJtB",
25/05/2021 1:03,"Second dose?
#FullyVaccinated
#Sinovac",
31/05/2021 2:57,"Booster Shots done! Nakaswerte ako sa #pfizer kahapon, mahabang kwento, hehehe ?? #pfizerbabies na kami ni mommy! #pfizerbooster #vaccinationdone?? #vaccinated @ Ayala Mall Southpark https://t.co/lG3uaTI7H1",
28/05/2021 18:12,"???

Got my booster shot. I am now “Pfizer’d”..??????

Be well, stay safe. Thank you, Taguig!

#iLoveTaguig
#RoadtoZero 
#Pfizer
#imAkiBoi https://t.co/ilnbP6GXu9",
28/05/2021 7:01,"Booster Done! ??

#Pfizer @ Lucban, Quezon Province https://t.co/Uhkk4EOu0t",
28/05/2021 3:55,"011722 | gettin’ boosted! #pfizer ??

?1st & 2nd dose - Sinovac (Thanks to Pasig City)
?booster dose - Pfizer (Thanks to Batangas City)
Kudos, 1 hour and I’m done! ?????? https://t.co/RGT1e2a1Bg",
25/05/2021 3:30,Booster shot done <3 ? #Moderna https://t.co/Kz0dj42tTN,
28/05/2021 12:20,"cheers to the end of omecron
#1stdose?
#2nddose?
#booster ?
ready nq sa bagsik ni aztrazeneca??????
#malolosbulacan
#boosterdose
#RESBAKUNA https://t.co/VEWsYc2Ggj",
31/05/2021 12:00,Vaxxed! First dose done???Thank you @Mayora_Abby and #frontliners  for a very systematic vaccination process in SM Makati.  #resbakuna #bakunamakati https://t.co/yUFD0BqidC,
31/05/2021 12:00,Done booster shot?? #Moderna https://t.co/A1DVtwxYe2,
31/05/2021 9:18,Done with my booster shot today. Thank you GMA ?? #Moderna https://t.co/X19FHkHCAm,
31/05/2021 7:56,"Got boosted??
#moderna https://t.co/XWlwL4Gyow",
31/05/2021 7:46,"Mabigat nga sya sa braso pero mas mabigat padin Eye bags ko ??????
#Moderna
#boostershots https://t.co/nzMW6YKqJP",
31/05/2021 3:53,"Fully vaccinated ?? ??????

#fullyvacinnated #pfizer #vaccineforkids #vaccinatedandhappy #vaccinessavelives @ Mall of Asia moa https://t.co/TRdUeybXHH",
31/05/2021 1:15,"Booster ?
.
.
.
Get Vaccinated!
#BakunaMakati #Pfizer #SafeMakati #MajLifeShares2022 #ProudMakatizens @ San Lorenzo Place Mall https://t.co/nAvSYzIkBn",
31/05/2021 0:07,@RusStheArt_28 Ako parang binugbog ni Manny Pacquiao #Moderna ?,
30/05/2021 23:47,Some good in #GoodFriday: 2nd #Sinovac dose courtesy of @dohbicol and BRTTH. https://t.co/v1KPmOB84U,
29/05/2021 11:16,@MaamSyj @sputnikvaccine anytime over #Sinovac,
29/05/2021 3:40,"Blessed Thursday ????
1st dose done ??
#GotVaccinated 
#PfizerBioNTech https://t.co/cmYQ2jWtKI",
28/05/2021 2:14,"Jabbed?

To God be the glory!

#Pfizer #pfizerbiontech #bakunangpagasa
#firstdosedone???? #pasig #pasigcity #pcgh… https://t.co/8hwbhAVzCg",
